language,mID
English,0097332
English,0098194
Italian,0098194
English,2190838
English,7099566
English,1286130
English,5776858
French,5776858
English,1991031
English,0050414
English,1014775
English,0037879
English,0449059
English,0104523
English,5117428
English,1852770
English,0165874
English,0089153
Latin,0089153
English,10572658
English,0054135
English,6107796
English,0119832
English,0230169
English,6874254
English,14253138
English,2620736
Japanese,0291350
English,0291350
Japanese,9899068
English,6143568
English,1632708
English,0021148
Spanish,11157300
English,1931602
Polish,3398436
German,3398436
English,3398436
Ukrainian,3398436
Italian,3398436
German Sign Language,3398436
English,0053917
English,0114702
English,0441773
English,9214832
English,2101383
German,2101383
Spanish,2101383
Serbian,2101383
English,0096866
English,6840146
English,7737800
English,9776292
English,0352248
English,0464799
English,0059800
French,0059800
English,5803522
English,0091631
English,1119176
English,1321510
Spanish,1321510
English,11304504
Mandarin,7843530
English,0435687
English,1486190
Flemish,3543082
English,0033729
Welsh,0033729
Italian,8118950
French,0065772
English,0034167
French,0034167
German,0034167
English,5586362
Bosnian,5586362
Serbian,5586362
German,5586362
English,1023481
Russian,1023481
French,0183869
Japanese,0183869
German,0183869
English,9382172
English,0106387
English,0300051
Albanian,0086551
French,0086551
English,2548396
Mandarin,2548396
German,2548396
English,0119905
Korean,14928758
English,2282016
English,0082979
Russian,0082979
German,0082979
French,0082979
Finnish,0082979
Italian,0082979
English,1385867
Spanish,1385867
English,7319822
Spanish,1648216
English,1648216
English,7130860
English,12106710
English,0384537
French,7920500
English,0090670
English,0092615
Italian,0092615
English,6467266
Japanese,1147528
English,1147528
English,0988595
English,0092516
Italian,0092516
English,11151162
English,0074540
English,4815122
Hindi,3863552
Urdu,3863552
Korean,7046826
English,7348590
English,4878482
English,0167456
English,0040166
English,0892767
Tamil,5980232
Telugu,5980232
Telugu,9537292
Japanese,13428402
English,13428402
French,13428402
Abkhazian,13428402
Spanish,13428402
German,13428402
Urdu,13428402
Korean,13428402
Hindi,13428402
English,1103968
English,0138097
English,0087747
Russian,0087747
English,0046303
English,0116277
Spanish,0116277
English,14018268
Spanish,0287467
English,1213644
English,0097937
English,3409838
English,0105616
English,0069992
English,0292506
Persian,0292506
Russian,0292506
English,15007028
English,0095593
French,0167644
English,0315064
English,14192504
French,0117073
English,0090424
English,1043714
Italian,0146289
English,0058586
Spanish,0058586
English,0379306
Italian,0379306
English,0093177
English,0119879
Spanish,0119879
English,0112431
English,6624144
English,10846250
English,0259393
Spanish,0259393
English,0238112
Greek,0238112
German,0238112
Italian,0238112
English,2193031
Japanese,2193031
Swedish,8290414
English,8368512
Russian,8368512
English,18657784
English,7186126
English,0104362
English,8426594
German,0910548
English,13978006
English,0086276
English,15331462
English,13292206
English,2334733
French,2334733
Latin,2334733
German,2334733
Tamil,9675716
Korean,6256692
English,5779228
Swedish,0066227
English,0100442
Spanish,0100442
Chinese,14376958
English,0097365
English,0831887
French,0831887
English,0086489
English,0106436
English,3416742
German,3416742
Spanish,3416742
Latin,3416742
English,0118615
English,1082853
Mandarin,1082853
English,2313197
English,0038586
English,0104119
Spanish,0104119
Portuguese,2762506
English,2762506
English,0102343
English,0306841
Italian,0306841
French,9531080
Japanese,2457282
English,0093146
English,13555290
English,1150934
English,0266697
Japanese,0266697
French,0266697
English,0098660
English,0097940
Japanese,0097940
Italian,0097940
English,1316037
German,0165623
English,2011118
English,1817273
Spanish,1817273
English,1740725
English,0091647
French,0091647
English,0052104
English,0437152
English,0230838
English,11995882
English,0026912
English,0024216
English,0122037
English,0077394
Korean,9863766
English,4761916
American Sign Language,4761916
Indonesian,4761916
English,2103254
English,0039305
Latin,0039305
English,0070948
Italian,0070948
Swedish,0070948
Latin,0070948
German,0070948
French,0070948
Irish Gaelic,0070948
English,11365186
English,0906108
French,10965850
Latin,10965850
English,1920849
English,0055618
English,2935510
Norwegian,2935510
English,0296572
English,2218003
English,2124074
Japanese,12384506
English,14858054
Japanese,0204657
English,0204657
English,0118956
Korean,0118956
English,3612320
English,1230213
English,2345613
English,4105584
English,0090925
Korean,11214028
English,1504403
English,0926084
Latin,0926084
English,0188527
French,0188527
Greek,0188527
English,3494398
English,13370102
English,7453418
English,0039661
English,0095956
Russian,0095956
English,0438550
English,0167261
Sindarin,0167261
Old English,0167261
English,0473360
Spanish,0473360
English,0920462
Japanese,0920462
English,0397430
English,0061811
English,7090140
French,7090140
German,7090140
English,2649554
English,2024469
German,2024469
English,0057463
Spanish,0057463
French,0057463
Turkish,4935418
English,3063516
English,1435513
English,0108550
English,0116908
French,15091284
English,0192111
Russian,0192111
English,7599146
Spanish,7599146
English,11846550
English,0086443
Hindi,13899566
English,0207267
Dutch,0119448
English,0119448
German,0119448
French,0119448
Mandarin,0343663
English,0343663
Italian,0343663
English,0095188
English,0059418
French,0059418
Spanish,0059418
English,1182345
Spanish,1182345
English,0037932
English,1865503
English,1308748
English,13634480
English,2172584
English,1568338
Spanish,1568338
English,10197632
French,10197632
Turkish,10197632
English,13176330
English,12874840
English,0101745
English,0116293
Hindi,8228316
English,0102005
English,0062657
English,0496806
Mandarin,0496806
Spanish,0496806
French,0496806
English,0473514
English,0114857
English,7631320
English,1250777
English,2140553
Portuguese,2140553
Chinese,0163986
Mandarin,0163986
Japanese,0163986
Korean,0163986
French,0163986
English,0163986
English,0425061
Russian,0425061
Punjabi,0425061
Arabic,0425061
Italian,0067696
English,14617254
English,0490086
Korean,1216496
Spanish,0104545
Korean,7938128
English,10949294
English,10703978
Spanish,14400246
French,0086655
English,0058708
English,5851562
English,0103529
Japanese,2328902
English,2328902
Mandarin,17639060
English,0090793
English,0081764
English,0115571
Spanish,0115571
English,0370263
Italian,0370263
French,3230082
Turkish,7535994
English,4978710
English,1139328
English,10360104
English,0086203
French,0086203
English,1758692
English,0099356
English,18181550
Korean,18181550
English,0114660
English,4424726
English,5085924
English,0072869
English,1175491
Spanish,1175491
Norwegian,7005636
English,7005636
English,0082527
Korean,10183478
English,0455960
Dutch,7901640
English,0107943
French,0107943
German,0107943
Mandarin,0913968
English,0378194
Cantonese,0378194
Mandarin,0378194
Spanish,0378194
English,0044357
Japanese,0044357
English,0084649
English,1412528
English,1017460
French,1017460
Hindi,0154998
Japanese,0104652
English,0114319
French,0114319
English,1302011
Icelandic,4613254
English,0082507
French,0044673
English,0044673
English,0082474
English,11324616
English,2370248
Spanish,2370248
English,3979300
Japanese,0430651
English,0430651
English,15056674
English,0097474
English,2337841
English,3733774
German,3733774
English,0373883
English,1152398
English,6574272
English,11834592
English,2342071
English,0080711
English,10192566
English,2338424
English,0115697
English,0193677
English,3526286
English,0105327
Hebrew,0105327
French,0105327
English,5886440
English,0048554
Central Khmer,4652532
English,4652532
Cantonese,4652532
Spanish,4652532
English,3343350
Hindi,0405508
English,10896634
English,0111333
English,0435597
English,1130884
German,1130884
English,15428778
English,0071517
German,0012494
English,0051051
English,0074875
Japanese,0068371
English,6838918
English,9896876
Swedish,0907702
English,10671440
English,0117589
English,4145324
English,0105636
English,0399877
German,0399877
Spanish,0399877
Spanish,0117883
English,14814040
Hindi,11873440
English,0082094
French,0082094
English,4171544
English,2090537
English,0108804
English,4530884
Italian,0330702
English,1290138
French,1290138
Spanish,1290138
English,0056499
English,1179031
English,0050610
English,0048283
Japanese,2294473
English,0082198
Spanish,13521190
English,1652218
English,0260320
None,9711282
Italian,0081693
English,0081693
German,0844457
Swiss German,0844457
French,0844457
Italian,0844457
English,1401152
German,1401152
Turkish,1401152
Arabic,1401152
English,3620452
English,0092115
Thai,0368909
English,0368909
Hindi,4228746
English,4228746
English,15416672
English,0027125
Italian,0027125
English,0433350
English,3343868
Russian,2370518
Hungarian,2370518
Kudmali,2370518
English,2370518
Japanese,2370518
Malayalam,13978658
English,0068443
German,13263282
English,0378109
English,1594912
English,0092076
English,0088393
English,1320291
English,0063970
Spanish,0063970
Japanese,0061065
German,0061065
English,5794440
English,0102860
French,0102860
English,2125435
English,5992164
English,4411234
Russian,6235122
Ukrainian,6235122
English,1109624
English,0090927
Arabic,0090927
Hebrew,0090927
Greek,0090927
Japanese,7994070
English,0077904
English,1191111
Japanese,1191111
German,9881050
English,1334106
English,0033870
English,0102803
German,0102803
German,1420558
English,0123770
English,0074080
English,6841122
Japanese,6572002
English,0110604
Russian,0110604
English,12412888
English,0098912
German,2764784
English,2764784
English,0110948
English,0118708
French,2278871
English,2278871
English,1800741
English,0375568
English,4086032
English,1100051
English,1093908
Finnish,1093908
Spanish,1093908
French,1093908
English,1699746
English,0053085
English,8205028
French,8205028
Dutch,8205028
German,8205028
Italian,8205028
English,3478232
English,0112031
English,10514222
English,1020543
English,8521876
Spanish,8521876
English,0110123
English,0070993
English,3804114
English,0436058
English,0120782
English,0494186
English,0071276
English,0073043
English,0027075
English,4731136
German,4731136
Japanese,0462699
English,0454776
English,0758730
English,0388213
English,1199781
English,1196204
French,0416390
