locationID,mID
135,13069986
29,3404158
57,0093773
68,0401729
,13056398
550,0381111
8,7645334
41,6219314
54,1043838
71,1020072
4,0079855
43,0092172
378,0107207
,4717402
220,5104362
,0083255
,8311958
89,1592281
3,0046435
73,11123012
10,0303714
7,0083851
58,0097262
107,0218378
17,3417756
8,7334528
,0202250
,14833704
32,10075650
3,0040798
7,7689226
3,0116671
720,0844286
4,0929632
168,3892384
37,0062653
,11390020
3,6987770
,9239552
,0314063
39,0105629
149,0095981
3,0114852
3,0139134
4,3344922
,7981562
3,3110634
3,0206226
4,0320244
54,1231583
357,0435651
158,13317478
574,0103923
36,0033836
30,0080116
3,0478125
3,0067023
,14669602
3,0356470
7,7615302
3,1763303
721,1802197
,15332984
,2824920
,2322420
3,0085318
146,14151720
51,0117407
,0193000
12,1704573
,19048750
3,0114151
7,0182648
3,0361620
3,0082894
53,0366526
,4741306
9,3307852
,0194376
30,0087032
121,13560574
27,0071150
,4156346
40,0094849
36,0338094
,1146320
211,0070832
43,0166370
3,0097257
,7006122
34,13443470
,6019206
,0217679
36,1611224
12,1571404
550,5029608
,9893160
,6946580
19,11816814
,9719256
,0395413
,0181038
3,0072267
365,1663662
64,3399896
73,0361841
7,0058557
7,1376213
3,0091544
128,0118248
140,0119784
,1745689
,14534992
215,0059914
,0059080
,11680642
36,1972779
3,0097429
,13847690
,0176457
,9426186
128,14109724
107,0104670
37,14174586
,8509458
,15437042
670,0078872
3,0090660
3,4682804
3,0093854
242,0099656
4,1716767
722,0054953
203,1633359
,12504214
140,11951276
,3405236
,0131537
488,8774798
3,0242423
723,8661868
36,1490785
366,0065938
,0867418
,8702976
394,0119432
,14865264
,14476244
9,0469916
7,0081752
,0084970
4,0412922
9,1534085
422,0785012
3,5834262
158,11450050
36,0377818
,9459718
140,1714203
3,1213585
64,0086189
,18453958
4,0055471
58,0414951
187,0455583
316,0086340
6,0377091
,0272417
7,0067367
724,0023649
,11121754
3,0070608
725,0414852
12,2002718
3,0119941
230,0067959
726,0440803
106,0446059
,16589104
701,0244316
132,1721683
,10406128
727,5351458
9,0332375
3,7131622
3,0048966
3,7033820
112,0134154
219,0082479
175,0068503
,5337160
148,0052561
3,0094118
7,5569310
9,8781414
3,0105217
,5198796
353,0164961
728,18938922
,0269743
274,3721964
17,0800240
7,3319730
,9646548
78,0055278
,5091548
462,2107861
61,0094012
3,0279113
135,3776288
7,0083694
4,0382628
,12007484
4,0082945
450,0082432
17,0099701
729,10417512
194,0070291
7,14267154
7,0019702
,10883506
489,10345546
154,0111187
,14456760
12,11827628
,9097270
41,6718412
730,15056566
148,0102598
,14364480
,15476212
3,7979580
,10905902
284,2378507
3,0026174
731,0083170
,9569556
3,0408790
3,0060490
3,1931533
,14301644
,14690344
7,18988024
,7657124
43,0416449
3,0105435
33,5866930
732,0167203
,9844322
33,0109779
4,0065579
62,5868826
102,11835714
3,9224104
69,0130414
,1467266
,4936406
,13160116
9,0119152
282,0362585
3,0075533
8,15486810
3,0396592
12,0420294
,6024606
19,0279493
8,4463894
,15222080
3,3774790
40,0079501
,1168640
,12642574
,0257778
146,0116365
,6516076
8,3741632
733,0445620
,7913394
,0445724
,2095004
,2369946
49,0064448
,14645658
36,2948790
39,0104389
595,9243804
,6914542
,1264469
9,0239949
51,0349080
,0082272
19,0105604
19,0259484
3,5083928
734,7035576
171,1298649
735,0066593
50,5580536
7,0040808
3,0095863
,15831226
283,1189073
71,3138122
,2085930
27,0088380
3,0086356
3,0056217
593,8847712
3,0111727
363,0101829
736,0396707
,0060464
3,0100663
9,6063090
7,0095488
7,0426694
,13364468
3,0016220
47,12058584
,12448082
3,0032701
4,3138344
10,1153543
3,0368975
7,0065073
3,0074777
,14428606
64,0082694
,0112778
3,0106639
4,0073076
137,0117128
83,11939970
73,0492389
9,1320304
7,0074452
21,0044926
737,5506088
40,0800367
37,0109809
76,0111470
,7583330
,3108584
4,13075042
,6692354
3,8544498
37,0167404
3,0029322
47,5563334
124,0093640
,0498351
738,0080274
,15791752
12,7690016
739,0830515
17,8382834
7,4530422
109,0462200
133,0064186
9,14621156
209,9765144
740,12497176
107,0460792
,1575847
741,0120075
10,0081283
3,0067185
,13067534
742,0075814
,5815016
,0123847
7,0091142
,11847606
12,0060934
70,1986843
295,6938828
3,0435761
,6528212
30,0129695
227,4094724
54,14109994
9,7099280
3,0130416
3,0098802
4,0089841
,14269590
3,0101550
19,8953768
3,1013753
7,7329642
39,0083967
9,1074191
743,5458406
4,0053622
10,1720172
4,1571249
3,0075838
94,0800069
,8952968
,0072882
,16113748
,13622784
246,1740717
7,0067243
3,0368226
3,0104647
101,0089457
,4799574
3,0037691
83,1129441
,1176416
,0179577
,0078054
3,0061735
,1816518
,8145194
,6095090
4,0287870
,11399362
12,0095409
3,8159584
,9441638
3,4694518
744,0041190
59,0191074
73,0880648
714,5785170
,1679332
43,1798603
7,0765443
,0101514
62,0075462
,0094828
,2061702
9,0111301
76,0076507
7,1229822
7,7736496
3,0145531
4,0350028
7,0086610
470,3402236
745,0072443
12,0083133
3,0059712
8,1194263
30,0049730
41,0172684
3,1876547
285,0402894
,2248068
73,8629748
3,0046240
4,0080738
10,0410297
332,0110877
7,0074094
54,4858674
100,2761630
3,0037075
,2452042
158,9124428
149,0076709
3,0202198
8,7524444
32,1649443
,3951130
,15529750
746,3748528
37,0790724
19,4578118
22,1023111
6,14622682
,5686128
76,0106673
165,0101751
3,10298840
747,0151137
,0134648
,14986406
3,0089686
380,6768578
3,0116839
58,8310474
12,15225976
61,0076686
,7736572
6,0062479
69,0092676
185,10579952
,13758670
102,9777666
,15114166
,9477132
135,1977087
3,0490084
33,0096332
165,0065556
,4809774
748,0057261
83,5715874
128,9318588
36,1576699
3,5574166
,0934706
,8258510
3,0118979
9,0357277
158,15087526
749,0155267
12,0882977
,5032376
124,0106156
,0451079
7,0061584
,6721356
,8675462
7,0065738
750,0092860
43,0158466
,0388894
,0090525
3,3120280
,6795336
3,1880419
4,0082118
,9204328
154,0097044
,14263888
,11079148
3,2693580
3,1725986
751,0120882
752,0057225
9,2322441
,16370300
,1155652
19,1486834
37,0096171
,4929038
21,0841044
3,0117603
73,0062794
753,0100998
,1789621
22,0057748
133,7950706
163,0106697
7,0105130
,0292522
754,1031276
3,13547416
,11953248
755,1166100
425,0049513
,0252227
,5447962
3,0120855
19,7149730
137,0417658
128,1790809
3,0475290
121,1757678
,8020008
4,0083624
4,2784678
224,3877674
194,0058453
,0290329
358,7218518
10,1070874
3,0071524
3,0321359
3,0377864
19,0113264
756,0247586
3,0881891
209,1230385
107,0119210
757,0079428
3,0074802
3,4917224
4,0101670
6,7781432
,14625190
17,0084781
89,1212452
21,0473753
,9738784
3,0082558
7,0421994
7,0096642
19,6598238
76,0140340
3,0065326
,0765446
,5443130
3,0119225
40,2910904
4,0454848
226,0448400
27,0069186
758,0337103
252,0376105
3,2793490
82,0410730
759,6047298
100,0093176
41,3691740
43,0076853
,3469592
3,0112843
,1731767
760,3009772
7,0049967
30,0087805
3,0100670
761,1100119
137,0107034
4,0065916
3,2180583
53,0482599
105,0097987
88,0422779
,14145436
81,4468740
9,1792131
27,2281345
19,0099636
,10737358
,4708346
,4475970
3,0070633
158,4787028
109,0073440
34,4269716
3,4624366
3,0179116
,15420886
,1880270
163,5717194
,8337264
,7546096
9,0308208
,11375428
3,7365604
3,0057917
6,10003008
354,0075675
452,0119125
7,2076298
203,0475937
,11301374
7,0060728
,11749868
,4029412
36,1674784
762,11671006
3,13055780
7,0078259
,7094874
3,0117979
12,0120769
3,0428446
135,2620590
82,0155722
7,0091538
,7325622
10,0091653
43,0120598
75,2693664
3,0106400
3,1147684
19,1233227
,5741008
7,0062885
3,0052440
3,8102806
4,0238883
,16727778
3,7448180
763,0095389
3,0113870
3,0036613
55,3696180
365,0806686
73,0247081
7,8290476
450,18573712
37,8522006
7,0058333
148,1976989
3,0091860
,2089578
8,1679235
,5084196
47,0016847
12,0371246
764,8282042
,5706242
187,0369610
431,6999052
22,0340855
544,1034303
33,0380599
,7286836
,13391696
36,0884328
3,3040964
163,6988208
30,0800308
,0278789
54,3458760
100,1661820
12,7738450
9,4147210
64,0074836
3,0046894
,7886614
17,0078930
,0073373
222,0288243
,0069095
7,4568288
80,1954315
112,0070814
26,12908110
9,0195714
19,0098273
7,0086872
,0096251
587,13622970
,11366736
3,0080749
765,6140580
100,7026488
,1634003
64,0118406
574,0479997
766,14362156
4,0106519
4,12838276
,7778790
,7947604
523,0100002
76,0085387
3,0884732
,13352178
,3878542
767,0096511
,0107061
3,0283043
182,2449262
,0368436
9,0110367
4,0080117
36,1841642
,7541720
,1928307
73,0104452
,13051974
,14813212
14,12192190
,0887922
10,13623126
19,11131464
69,0188674
7,1587310
100,0119086
,7836396
,8026868
54,0862846
30,0033152
768,0161970
7,0084865
,9108604
9,0233142
,12588448
,2820466
168,0434139
,5313906
19,1477076
53,0056142
3,0080421
163,0083131
,14361314
9,0101463
3,1612774
,9089294
3,0086690
3,0119791
,0149548
,0106188
41,1641975
134,0091757
402,0810827
58,0118842
3,13235822
3,1468846
,0420238
36,1695843
,15353550
109,0119237
36,1854564
177,0768120
,8787632
3,0082533
3,0098663
128,13315664
3,2527186
39,7288408
,15146202
,1185616
,7578566
19,0318236
,10413092
3,0113670
,13991580
242,0388795
769,1261945
,10340368
7,0243155
,11086254
632,0245574
,5203748
26,0959337
,8293276
7,0045810
3,0046187
278,2474932
271,1930294
239,1198403
3,0433963
,0817910
,9734602
27,6195756
,0035527
21,3066630
,15977452
10,0384680
76,0092890
3,0120601
3,0345551
,0409860
3,0107668
3,0105000
3,0315327
533,0103791
770,1186830
425,1235796
226,0250258
4,1706598
3,0085106
12,7978758
3,0102703
,8660492
7,0098898
771,6022266
,0132938
,0085226
,10766468
,14524842
7,6320628
71,1085492
,0090197
772,0361668
34,14033502
,15426294
19,0186151
3,17076046
3,0364146
,16591764
54,0409847
773,0411805
3,0107254
35,0082910
3,0089963
3,0040613
3,0160127
3,0083526
226,0070904
7,0465551
,2047677
,13362302
203,4155144
68,0488658
7,0067924
140,9009826
,6112634
4,4846232
647,0097742
3,0056575
3,0032455
3,0074281
,17526454
6,4779326
3,0081777
,13868972
64,0128842
,3902548
,9419976
30,0070909
3,4262174
4,1038919
4,11286210
,13932976
,10189300
548,1071875
4,0072890
,1479962
30,0387693
,2303367
4,0063462
43,0363988
3,0481369
3,0099180
,2329424
9,3095734
,1386939
3,0120789
774,4172430
,10701074
9,3882082
3,1136688
7,4158096
128,8942480
10,0111732
109,3120314
64,0072209
7,0074031
775,1276419
3,1049413
776,0142257
3,0088961
3,0047811
,0080772
4,0093142
165,0116404
89,2128016
9,1985949
30,0117731
,2923700
,2181503
3,0051666
,5603512
,8129682
,2768084
26,1175709
,4066088
3,0370986
203,2379386
777,10329134
,0455326
,0078631
148,0433035
4,0277723
8,8096832
,0034284
3,0051383
9,5315210
778,0089755
4,0093936
27,1859650
203,0221905
779,0361715
73,0094332
3,0116683
,6048442
,4915824
7,0375912
12,0137363
121,1762399
,4240654
19,10260844
88,0122151
3,4935334
7,0054901
9,2071571
,12794046
58,0099611
74,0076504
,5685432
97,7456312
3,0075223
,3289362
64,7435580
3,0480239
,1723639
8,2978102
8,10303324
9,0166110
6,5688868
780,5883632
352,12404772
128,0117901
19,11887694
280,0054428
,9319706
,0032368
75,0844760
119,1216492
312,0120696
30,0065206
135,3501112
68,0038762
,6647564
,11229780
225,2260850
89,0905345
3,0054642
173,0103793
440,0054152
,0088745
,3108158
4,0142342
,17500926
75,1048174
,3301314
781,4687856
,3279176
,11107074
140,1205558
7,0082640
782,7221772
21,1179258
,6490194
,3917210
4,0068341
65,0206634
,0086862
5,0085224
,13821094
58,3878638
3,0074621
3,0055893
3,0217086
364,14168118
,6273924
,7597014
22,0105104
30,0068853
8,0383010
,1018764
,2544734
3,0077215
3,0101507
783,0093276
9,0100224
54,0445935
36,4044464
4,0041061
7,0050233
33,3717252
,8593824
,6954652
3,0069768
9,2872518
,12593032
273,1237838
784,0200720
,15108954
271,9248032
,10627720
,7940468
3,0099578
785,0133363
,0208155
3,0054127
4,10298810
,7155248
7,5068162
476,0257360
,5254868
786,2852458
,12093860
9,0182587
3,0107210
413,0064373
7,0213149
153,2130321
,13131350
,15398848
,11384656
8,0498381
27,0085627
,1450746
,11968312
787,0112495
788,1355623
74,0462465
,7339568
,2401878
3,0108442
,1067920
,13464274
17,0072448
481,0108500
3,6000478
37,0095652
,11269714
,12215472
8,1142800
95,0073707
9,0112281
3,0058743
,0944836
3,0110557
8,1392214
789,0102926
19,0123755
790,0109015
277,3522806
574,1659619
3,0049096
332,12889404
,15489004
7,0969007
,0161032
53,7737528
69,6673612
71,11080108
,0114137
59,0103262
4,0181984
4,0080569
491,0096535
3,7473716
791,0372784
792,1055369
3,0491145
,0218553
47,8739752
,11468188
3,0035317
,1565810
,5626032
,1132131
9,0435670
10,1136617
7,0273656
,8210516
,3615204
37,2984576
,1135924
30,0104870
39,0078924
793,13274016
794,3592708
,0103783
3,2224026
3,0092783
46,5420886
387,4016312
73,2376218
,5898034
348,0075194
,8001346
,12021336
22,5649144
17,0440963
68,5503688
,10127708
133,0063518
795,0808151
187,0315824
,0060004
234,0201485
30,0095975
,12530128
7,0377107
796,8748608
215,0083565
30,0120913
3,4501454
153,0088146
88,0790628
3,0120596
,0797014
,1067106
154,0115742
797,4206228
3,6138228
3,6102104
39,0105415
128,7209472
165,1778304
51,4003440
3,0115956
83,3876910
,7099334
41,0382625
36,1086064
,8363040
32,0283900
212,8168186
354,0347048
,0888006
,14155746
,10438052
3,0085296
10,2215717
,14482550
,0101171
67,4068576
19,0311361
3,0209077
36,9411972
,7167658
3,10756374
3,0038606
,1220719
,18552024
8,0074593
,5524126
12,0985694
4,0099077
,7728604
62,1854513
4,0085124
39,10701788
12,3864024
,1602611
354,0120347
3,4786282
7,0200465
34,0397044
798,10942816
,7428530
3,0105450
68,2250234
3,0057950
140,3369806
4,6332158
,1461418
3,10954984
34,4048272
295,0082949
27,0061014
,0103609
,0386616
7,4827986
37,7405458
10,14263564
43,1411250
19,0251160
,13454228
,13174746
3,8710832
,13942896
4,0084112
77,7888964
22,0125022
7,0857265
,12367868
41,0435625
3,0109912
,1410261
3,0805570
,12439248
3,11867884
,0275773
7,1032755
19,0106062
36,1766094
,5372654
10,12292206
165,6527426
,0464073
332,0095765
,2973402
3,0069495
32,1649444
238,1029231
284,0110305
,0387658
,0063340
3,0023876
8,9114286
,1790736
,12740648
41,12623434
,3143812
46,14923008
511,6143782
9,2788710
30,0080242
471,1082807
3,14061328
,9893158
3,0365830
,0213203
7,0078736
76,7126948
,3759416
172,0053882
3,0120632
151,10366206
53,0335266
9,0156442
80,3322420
32,0092831
,1736555
3,4913966
799,0013442
7,12447796
3,0171580
209,6302160
19,0101492
,0840304
,13642590
58,0830558
,3601886
9,0414982
9,5075490
630,12711968
800,0056186
19,0091777
801,0089087
,2766104
3,0109707
3,0460631
78,0081250
,0083502
,9412454
22,10746060
44,0380538
3,0073820
3,0093260
3,0058154
,0775433
9,2625810
19,0211938
9,0093483
76,0103112
535,0253839
,3485722
3,1758830
22,0068370
,12903840
140,1231586
,7461272
3,3963674
7,0101149
19,0094082
4,0107613
285,0067445
,11343974
,0139442
12,13453006
,5206260
,1172587
,4065336
16,11269180
184,0068732
,6467482
9,0158409
,3025994
188,0490215
3,0192455
,12089564
388,0808240
7,0087056
7,4229228
,7896392
,1267296
7,0061398
,0118497
9,2299368
278,4357394
,8804656
,4191054
21,0449951
281,9209312
148,3692652
802,0046085
,2849100
146,1322269
22,14742424
803,2388771
19,0085407
19,0057180
,9507276
,0253658
,1352421
190,6020800
,3083016
53,2147319
3,0080752
7,0395404
12,0087921
,1134859
7,0252963
7,0033238
,11231280
109,0133093
553,0107027
148,1416801
27,0058567
19,0322589
7,9849186
4,0087843
,0065588
3,0118998
377,0431197
,3803606
7,3847626
64,10648342
,4616250
,10196620
3,0067055
153,8896632
,0122143
3,3424690
,0075811
10,0099253
3,0277828
140,3797868
548,10954600
30,0073768
,11912196
,0063889
,2924442
,4839424
3,0023238
,12708382
804,10614122
10,0094226
10,2091325
3,0051516
,18257758
9,9173418
481,0142688
,1188927
3,0082346
3,0111402
140,0110939
,0078187
523,10699086
7,0028358
3,0076665
69,0072572
7,0962736
,0106743
805,0050629
,0465670
100,1465522
,0096283
,12384178
,5917372
7,0064949
278,1945084
,12312872
19,4847454
,9437014
806,1560139
149,7183578
3,0032457
4,0332379
3,0470765
3,0361192
,8239946
26,1172994
238,8439854
9,2626350
3,0113198
9,0319343
317,8329290
,11172830
,1543920
,14881288
19,0087928
43,0127349
,1086798
492,0048918
807,2368672
37,0108238
,5456120
,1114698
808,0120948
3,0104692
19,7456534
9,0896036
3,0119396
3,0457400
115,0099612
809,3463106
30,0086571
3,0096734
,0114563
37,2101341
8,7693316
7,0100928
810,14641788
563,3148502
3,0443295
3,2109184
,0466095
158,4015496
,12507852
,5821450
64,12311866
7,0046907
54,0489049
,9534948
203,1299653
41,0081182
,15314640
73,1210166
811,0099005
3,0424823
,0907694
,11779248
26,0780511
46,14161564
3,0039896
3,0085382
140,5545398
,1401113
3,2357423
,17275654
3,1927093
62,0084228
3,3253624
30,0101591
3,0052722
,11628854
812,0061376
,0403703
3,0048705
7,0081975
116,6012750
21,1592873
7,3138900
813,3859980
148,1769363
814,9898844
28,2341664
3,1204977
,16442600
,14331144
22,0054809
357,1136608
12,1430070
3,0089167
340,4992060
,0193253
54,5478478
,0072515
68,10009030
,6089002
,1909015
165,12989912
,0220218
36,7550000
149,0386005
,3249158
3,9551424
815,0072709
7,0059496
3,0031725
3,8031130
816,1447791
153,9139586
3,0058620
,6258754
3,0062737
27,0067242
3,1618435
43,0974662
3,0050530
3,0090213
3,0087451
8,0191133
281,0344854
529,0104815
177,0077132
68,0119535
,14348734
99,5153288
,9466968
122,1648190
7,0062833
3,0047149
69,2317225
3,0075545
82,0099334
3,0069986
714,1736647
,0116294
56,2300165
378,0117039
,6986698
3,8804580
,4957236
,3679060
817,0875103
17,11579538
148,1268799
592,0066886
818,4701660
3,2096673
88,7344288
3,0089360
,4357714
,6478450
187,1397514
140,3099498
92,0350193
4,19121744
3,0059977
149,0070034
3,0377744
3,0045094
3,0045822
349,1220214
,5338744
4,0066767
123,8259142
464,7867360
3,0427944
146,6710826
3,0403016
415,0105585
819,1964624
12,0084684
36,0405676
592,13289248
3,0239496
148,2495104
3,0078446
3,0065669
4,0091780
43,0180052
3,0062362
146,9274670
,12459328
19,0174856
22,0330793
167,1390411
820,0082199
821,0082498
158,13865736
3,0034881
,1310502
,0290281
3,0107387
3,0070334
,1278060
7,0058649
100,0870204
354,2052932
7,0071938
3,2828996
22,0088979
296,0167752
7,2180411
7,0411705
,12354406
8,7420342
6,0091949
822,1448755
3,13207736
189,0119718
3,0074815
271,5566778
353,0085426
3,0054673
7,0042994
36,0896798
194,0070460
,0414853
37,0417433
7,4411596
71,0080603
,0083931
3,0085032
,2133326
21,1661420
167,0913425
365,1428538
823,0094667
7,10720914
3,3323638
194,2938956
10,0103184
,11792512
3,3390376
211,0976051
190,0083144
32,0185125
167,0283015
149,0112913
281,0157016
54,0082247
4,0102175
149,0111512
21,0086153
387,6818118
78,0053459
22,0041996
3,1688612
41,0775489
462,13113298
199,8522820
,2620204
,2011970
3,0055230
824,0247638
4,0099165
3,0064806
7,0082416
825,0081353
219,5221894
,10973152
3,0081515
,3960412
,10406596
7,0067800
242,0063060
54,0469263
7,1126596
,4922444
7,9041792
36,0097626
487,0323998
,0082009
,10717738
,0430779
22,0345950
4,0171433
140,0099371
12,0099797
9,1355630
,11302324
3,0061199
,0249516
,15739384
7,0085959
3,9352356
,11242718
7,0052427
238,1280558
3,1136684
826,14799960
,7283064
176,4084744
,8108554
817,9721776
,4661600
368,10356564
,2390334
10,0489664
215,14596320
3,0024727
,14107334
4,3531824
827,3731562
37,0085549
,12011442
36,2799012
3,9887520
387,8829128
140,0049815
,3139086
714,13131636
,0052374
,0080892
4,0082801
,1458796
349,0166396
9,0970416
8,13623128
,4819498
,11398800
115,0066735
,14550644
53,7513452
106,1258972
149,0093435
78,0082100
4,0029912
828,0417741
3,0069792
8,0104952
76,0413099
,7469828
,10919362
,12861036
829,2160181
,0495241
4,0079437
64,13696378
830,0806910
130,1233487
,11760866
680,1129398
831,0120620
832,0054460
3,5613056
,10763618
19,0093516
130,5643380
,15327382
88,0265029
226,0870984
,12969958
4,0442674
,1757831
12,14598224
22,0313443
64,0080513
,4600952
,10533976
,11266868
833,1188990
7,2628316
834,0069946
7,0365748
88,0097332
17,0098194
19,2190838
3,7099566
9,1286130
7,5776858
312,1991031
,0050414
3,1014775
,0037879
30,0449059
107,0104523
109,5117428
340,1852770
3,0165874
92,0089153
71,10572658
88,0054135
41,6107796
3,0119832
3,0230169
,6874254
68,14253138
109,2620736
,0291350
,9899068
9,6143568
,1509745
3,1632708
3,0021148
,11157300
4,1931602
47,3398436
12,0053917
123,0114702
3,0441773
7,9214832
3,2101383
,0096866
3,6840146
,7737800
,9776292
19,0352248
490,0464799
835,0059800
273,5803522
22,0091631
40,1119176
4,1321510
165,11304504
,7843530
184,0435687
7,1486190
387,3543082
3,0033729
,5182866
,8118950
447,0065772
109,0034167
167,5586362
154,1023481
295,0183869
3,9382172
39,0106387
37,0300051
212,0086551
3,2548396
3,0119905
,14928758
3,2282016
182,0082979
4,1385867
8,7319822
32,1648216
,7130860
7,12106710
19,0384537
,7920500
109,0090670
101,0092615
,6467266
,1147528
227,0988595
278,0092516
37,11151162
9,0074540
12,4815122
,3863552
,7046826
7,7348590
8,4878482
836,0167456
165,0040166
10,0892767
,5980232
,9537292
,13428402
10,1103968
7,0138097
61,0087747
242,0046303
3,0116277
,14018268
62,0287467
36,1213644
184,0097937
30,3409838
,0105616
3,0069992
19,0292506
,15007028
4,0095593
,0167644
3,0315064
154,14192504
,0117073
7,0090424
837,1043714
340,0146289
,2066055
7,0058586
380,0379306
7,0093177
30,0119879
64,0112431
387,6624144
,10846250
64,0259393
838,0238112
,2193031
506,8290414
33,8368512
165,18657784
7,7186126
6,0104362
54,8426594
151,0910548
140,13978006
89,0086276
3,15331462
,13292206
839,2334733
,9675716
,6256692
,5779228
840,0066227
4,0100442
,14376958
148,0097365
54,0831887
3,0086489
34,0106436
338,3416742
610,0118615
6,1082853
,2313197
,0038586
225,0104119
841,2762506
8,0102343
9,0306841
842,9531080
,2457282
187,0093146
7,13555290
34,1150934
53,0266697
4,0098660
109,0097940
3,1316037
843,0165623
3,2011118
4,1817273
3,1740725
3,0091647
,0052104
19,0437152
3,0230838
,11995882
3,0026912
3,0024216
3,0122037
10,0077394
,9863766
,4761916
140,2103254
22,0039305
184,0070948
239,11365186
8,0906108
,10965850
4,1920849
7,0055618
3,2935510
9,0296572
7,2218003
3,2124074
,12384506
,14858054
,0204657
9,0118956
3,3612320
3,1230213
9,2345613
,4105584
3,0090925
,11214028
435,1504403
69,0926084
367,0188527
3,3494398
,13370102
64,7453418
10,0039661
235,0095956
,0438550
103,0167261
17,0473360
166,0920462
36,0397430
10,0061811
43,7090140
22,2649554
4,2024469
844,0057463
158,4935418
140,3063516
307,1435513
12,0108550
19,0116908
,15091284
4,0192111
446,7599146
,11846550
,8785038
30,0086443
,13899566
,0207267
48,0119448
133,0343663
495,0095188
280,0059418
3,1182345
,0037932
,1865503
3,1308748
845,13634480
19,2172584
4,1568338
,10197632
,13176330
,12874840
22,0101745
3,0116293
,8228316
30,0102005
316,0062657
88,0496806
4,0473514
3,0114857
,7631320
19,1250777
39,2140553
,0163986
43,0425061
27,0067696
,14617254
3,0490086
846,1216496
32,0104545
209,7938128
,10949294
3,10703978
32,14400246
516,0086655
107,0058708
3,5851562
40,0103529
,2328902
,17639060
,8866456
,0090793
3,0081764
336,0115571
447,0370263
847,3230082
158,7535994
4,4978710
848,1139328
,10360104
,0086203
7,1758692
,0099356
,18181550
3,0114660
,4424726
4,5085924
280,0072869
36,1175491
849,7005636
3,0082527
,10183478
54,0455960
621,7901640
,7409674
7,0107943
246,0913968
246,0378194
3,0044357
3,0084649
8,1412528
19,1017460
,14546630
,0154998
,0104652
4,0114319
3,1302011
850,4613254
3,0082507
194,0044673
7,0082474
64,11324616
3,2370248
3,3979300
,0430651
7,15056674
68,0097474
54,2337841
88,3733774
3,0373883
43,1152398
30,6574272
3,11834592
26,2342071
3,0080711
,10192566
7,14157332
9,2338424
39,0115697
7,0193677
26,3526286
73,0105327
410,5886440
22,0048554
282,4652532
,3343350
523,0405508
64,10896634
,0111333
7,0435597
73,1130884
,15428778
3,0071517
201,0012494
3,0051051
3,0074875
,0068371
3,6838918
8,9896876
547,0907702
3,10671440
7,0117589
3,4145324
8,0105636
6,0399877
17,0117883
4,14814040
7,11873440
68,0082094
,4171544
40,2090537
3,0108804
3,4530884
851,0330702
21,1290138
3,0056499
4,1179031
,9907044
3,0050610
204,0048283
,2294473
62,0082198
,13521190
175,1652218
3,0260320
,9711282
7,0081693
431,0844457
47,1401152
83,3620452
27,0092115
14,0368909
,4228746
,15416672
3,0027125
39,0433350
146,3343868
,2370518
,13978658
51,0068443
781,13263282
852,0378109
,1594912
12,0092076
831,0088393
128,1320291
17,0063970
53,0061065
,15227418
100,5794440
3,0102860
36,2125435
7,5992164
10,4411234
,6235122
853,1109624
854,0090927
,7994070
3,0077904
43,1191111
,9881050
,1334106
3,0033870
3,0102803
,1420558
3,0123770
36,0074080
855,6841122
,6572002
354,0110604
9,12412888
7,0098912
48,2764784
71,0110948
3,0118708
856,2278871
22,1800741
,0375568
3,4086032
37,1100051
22,1093908
8,1699746
7,0053085
535,8205028
,3478232
201,0112031
37,10514222
203,1020543
3,8521876
146,0110123
3,0070993
98,3804114
3,0436058
22,0120782
4,0494186
7,0071276
168,0073043
3,0027075
423,4731136
,0462699
7,0454776
9,0758730
4,0388213
,1199781
7,1196204
,0416390
3,0028597
9,9134216
,8652740
112,0433883
61,0082732
857,9760852
3,0400435
158,0441924
3,1783732
12,11423214
,13028308
21,15255288
107,12274228
46,10559102
,15715122
569,3659388
,5849790
3,0120662
,11469196
,9613354
3,2717870
4,6378710
129,1132130
22,0452573
604,13400300
858,1701210
19,0437405
43,0157262
544,0299981
64,0068114
7,3055402
,3008816
130,1440741
12,0324216
,13061914
,12856788
3,0053054
19,0082484
122,1487931
859,0242888
,0063297
107,1877707
3,5829040
3,7141148
12,2574538
8,5580036
100,0047422
12,0102138
3,0106915
340,5022622
3,0402471
,13018574
7,0443456
,10329614
,14687370
3,0117218
,16280138
158,7115498
4,0100449
158,8865546
4,0084732
203,0884224
220,3765326
43,1423894
9,1319743
163,10503988
88,0050118
3,0053810
3,0057187
26,1311067
10,0099582
154,0094606
,6961982
3,0119822
68,11140488
,15568096
3,0258470
30,6747818
43,0330602
3,0028333
40,0120756
,0068680
,2006753
21,9172422
513,10370486
149,0104684
7,0141974
7,5294550
96,1216487
9,0466391
,7323600
43,0376196
187,0463034
,9537306
860,10944760
68,7784604
8,0096119
3,1839492
3,0073994
100,14586544
,6017928
,16150832
,0112634
,10801398
21,8075202
,0416779
3,0038466
73,2170427
165,5957584
3,0078405
,8155182
3,0043778
43,1137450
,11941248
8,0087796
,0110891
3,0066434
107,1859573
69,0208298
,9686790
75,4180514
,15268188
122,1394329
33,0287839
3,0061749
,6016776
7,1247637
5,0072735
22,0120036
7,0030708
8,2279373
27,0056736
463,6442686
,5189894
47,0297162
,17521284
439,0067778
89,0453548
861,6062774
471,0390221
17,1753968
7,0385705
7,0067713
33,11097384
58,0200027
,5479616
862,15466426
19,0116441
7,0120681
,2905674
,10826102
3,6120354
88,0111280
,0109962
,9096210
